bacteria genus,factor,kw.ep,kw.eBH,glm.ep,glm.eBH
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae;D_5__Unclassified,root depth,0.263146149761845,0.581540492554703,0.193605753256087,0.47751835536088
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.44761880038092,0.716041294373531,0.404624220287312,0.666914588960455
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__Unclassified,root depth,0.459985508981441,0.735296077426914,0.464722811522727,0.726256045878823
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Caldilineales;D_4__Caldilineaceae;D_5__Unclassified,root depth,0.500462890215297,0.776277679453234,0.449637816232373,0.737981661182984
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__Unclassified;D_5__Unclassified,root depth,0.0858837848922627,0.43648834116217,0.170504067528563,0.490054865174172
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Herpetosiphonaceae;D_5__Herpetosiphon,root depth,0.524058026502748,0.776029900611693,0.493750427096533,0.755338771926967
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__Unclassified,root depth,0.323490756260677,0.676806705799458,0.307703948318333,0.668442786492396
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__Unclassified,root depth,0.0549804720160518,0.384310292089647,0.0684823960068946,0.346072956434929
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.601110592167136,0.819358419441864,0.572584053275528,0.800355079346736
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.253098333012688,0.618580564783702,0.587970117074441,0.827420405742045
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__C0119;D_4__Unclassified;D_5__Unclassified,root depth,0.594241727611026,0.816047583566771,0.550346221416485,0.787493923724756
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__JG30-KF-AS9;D_5__Unclassified,root depth,0.590825241668283,0.814165271694208,0.553940979654343,0.782248183945758
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__1959-1,root depth,0.573869478466756,0.802975883919145,0.535567695590153,0.777279512133622
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__HSB OF53-F07,root depth,0.40723765919281,0.694838450048708,0.391579716645983,0.675437213026804
D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.521929798570078,0.769234888047628,0.511291763035768,0.752793600266769
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.106181678325439,0.468804308050837,0.564699689451628,0.812159251409283
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Phormidiaceae;D_5__Tychonema CCAP 1459-11B,root depth,0.55008774478271,0.785224653164022,0.50905061811962,0.757669342310074
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Babeliaceae;D_5__Unclassified,root depth,0.573304490513948,0.801854562265353,0.573933028409315,0.792048770819572
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Unclassified;D_5__Unclassified,root depth,0.333138627748126,0.646054492759352,0.340275056053218,0.631474688079815
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae;D_5__Unclassified,root depth,0.165706872950435,0.499831816673944,0.180120312938401,0.478635655984257
D_0__Bacteria;D_1__FBP;D_2__Unclassified;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.634516736512647,0.84315749215898,0.594521161531464,0.813277420605719
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales;D_4__Fibrobacteraceae;D_5__possible genus 04,root depth,0.440856941995725,0.721296142634385,0.446177149343252,0.70766396776267
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales;D_4__Fibrobacteraceae;D_5__Unclassified,root depth,0.00982623867336679,0.262087506302527,0.0232586219797749,0.234548963899685
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Alicyclobacillaceae;D_5__Tumebacillus,root depth,0.48515510344755,0.754721661171903,0.477113536046129,0.735496628067857
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus,root depth,0.107316769466069,0.481199658575753,0.105772635577563,0.458022827898984
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus,root depth,0.14010303626619,0.491810127934714,0.144724393477898,0.458607889467939
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae;D_5__Psychrobacillus,root depth,0.275299274432714,0.603922593048291,0.240905104815323,0.547716449788935
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae;D_5__Unclassified,root depth,0.153508128721181,0.484193866573678,0.111276885390817,0.380483458653714
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1,root depth,0.534763746562947,0.769807534115241,0.474982117898893,0.732507771431657
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 13,root depth,0.537568997118359,0.785228801341824,0.497632623103953,0.753928436717217
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas,root depth,0.0058634740180369,0.241620744777351,0.00316073702807129,0.0864969681425757
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatirosa,root depth,0.521975945284332,0.767654866410749,0.504223809828257,0.747906796541133
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Unclassified,root depth,0.66641843085289,0.866781633542788,0.628219167869139,0.841922465196268
D_0__Bacteria;D_1__Latescibacteria;D_2__Unclassified;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.279398210996358,0.596160129333522,0.291199171789379,0.593566842794788
D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira,root depth,0.401428262512864,0.717161902291689,0.546586956875374,0.798452293237529
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.535950543366278,0.781874096985063,0.487212777304217,0.747294861965048
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.365206384562435,0.666090121828277,0.37197047873298,0.657842014733329
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02,root depth,0.383845967002467,0.684218243279863,0.390802911071835,0.667671523406094
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__Unclassified,root depth,0.213018126775098,0.572593690535707,0.289157071255516,0.612085267427757
D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.497497662508084,0.753061112675163,0.482881546355737,0.734043173225052
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovastum,root depth,0.556807418729839,0.791663863410663,0.535301869590775,0.783770622640113
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Roseomonas,root depth,0.505388819743963,0.754360163171754,0.486019520917104,0.725919395678011
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Unclassified,root depth,0.133164873421486,0.451895589580531,0.118748416033289,0.390183643254032
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Skermanella,root depth,0.0788553484347817,0.418350436949412,0.114201784331157,0.404147374680519
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Inquilinaceae;D_5__Inquilinus,root depth,0.262996735717865,0.580060076539175,0.219012666285263,0.51075928697285
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Asticcacaulis,root depth,0.957821097964438,0.983299438438943,0.897235125636104,0.961700290532343
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas,root depth,0.111593441193971,0.469731873059791,0.104577099548064,0.420308703885518
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter,root depth,0.453521065576126,0.764692086604377,0.146388712955412,0.50854993661457
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,root depth,0.405351493763768,0.7303341305539,0.75516191867024,0.905087956006953
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Unclassified,root depth,0.185443879058529,0.561001556523802,0.52938073015803,0.787307502298954
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Hirschia,root depth,0.319281765519645,0.67334050156408,0.130504849575674,0.47629392636826
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02,root depth,0.0237650085293781,0.328228601416369,0.0467394905926137,0.33415325505457
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,root depth,0.0710713523637723,0.426309512429336,0.26644292567637,0.617154732087178
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__Unclassified;D_5__Unclassified,root depth,0.476267351095117,0.745314803285218,0.453638766062652,0.714005912929092
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Unclassified;D_5__Unclassified,root depth,0.0591633383685269,0.398741748023136,0.0822558424383256,0.37036426538372
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__Unclassified,root depth,0.0663570731773127,0.409433662736113,0.127719782154723,0.476561325257831
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella,root depth,0.512082131688708,0.791195716783132,0.825876944409042,0.93421038867475
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Unclassified,root depth,0.497963966702229,0.781725150895184,0.559567236506936,0.800553340636462
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__A0839;D_5__Unclassified,root depth,0.00698169080181314,0.25127828460009,0.00302534756458873,0.136413329655965
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__alphaI cluster,root depth,0.459596413745515,0.740103300342757,0.44060393640111,0.716081627731475
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Bosea,root depth,0.0720810037372697,0.428988087468499,0.120365950836921,0.459089412309796
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium,root depth,0.443579509136068,0.725777071001869,0.447440967306732,0.717771133177779
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylocystis,root depth,0.575902187668004,0.807555440341594,0.533400563175788,0.770852610902409
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Microvirga,root depth,0.131615105309893,0.467795579724584,0.144175986114707,0.43574424555717
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Rhodoblastus,root depth,0.497748730081511,0.751545963317918,0.466101808566567,0.723433589398777
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Unclassified,root depth,0.384457657888518,0.702140933079032,0.462186494174381,0.737486846683024
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Devosia,root depth,0.325734045019435,0.679374628881555,0.622749418306346,0.85183472756396
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Unclassified,root depth,0.534340030541721,0.781804465632142,0.495123198078785,0.757078054066392
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Hyphomicrobium,root depth,0.606276714486001,0.829404709594646,0.572213529261426,0.804273712689094
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium,root depth,0.741508544991502,0.90600363385987,0.806251682482505,0.927186660693689
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Unclassified,root depth,0.586710883261223,0.821068220797407,0.545297131868753,0.792163790776176
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Kaistiaceae;D_5__Kaistia,root depth,0.298239029829072,0.64239504493977,0.32812227412328,0.646738071484125
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;D_5__Unclassified,root depth,0.500871325473742,0.750302738393152,0.463220396534367,0.719743584004149
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Labraceae;D_5__Labrys,root depth,0.617873983697267,0.851286958953935,0.337043676454297,0.684907764535317
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__Unclassified,root depth,0.0308765159308366,0.336909292817225,0.0190933498640652,0.238582150749517
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,root depth,0.604298979918403,0.849011208076687,0.619196344984597,0.854600790613934
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Aureimonas,root depth,0.575515450018603,0.805681546024423,0.617558535437245,0.825180314867261
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Ensifer,root depth,0.564311603647181,0.81183800637635,0.575441132207316,0.809222605535438
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium,root depth,0.744843891469638,0.905933384652228,0.327210125584842,0.685504505971773
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium,root depth,0.602410812020057,0.816406408798185,0.609655315276386,0.814525524156846
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Unclassified,root depth,0.773006477153693,0.91417198695065,0.689464821650416,0.873678758498828
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Bauldia,root depth,0.0223659165256047,0.318128114952395,0.0718676545725606,0.372184116810801
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Nordella,root depth,0.326995621306621,0.670116011546937,0.249425325847145,0.609075382097489
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Unclassified,root depth,0.63297552547268,0.85917101506364,0.64448431787588,0.861932193439186
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodomicrobiaceae;D_5__Rhodomicrobium,root depth,0.429893627224267,0.750194523820176,0.0888312799656191,0.421721818562508
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Unclassified;D_5__Unclassified,root depth,0.130558897801118,0.500696441341067,0.27220543889187,0.614039272216828
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Afipia,root depth,0.927092441814905,0.972574115923841,0.695076724396984,0.88004821007064
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium,root depth,0.105534368491878,0.473161058898501,0.0910812626905287,0.429014681372505
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Pseudolabrys,root depth,0.00561707521083712,0.240745186659155,0.00977952515018109,0.187492735879607
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Pseudorhodoplanes,root depth,0.0524795443921729,0.377976036311449,0.0628849293673893,0.327781505381911
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodoplanes,root depth,0.423086208129487,0.740594983004644,0.470037366560532,0.771438224542829
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodopseudomonas,root depth,0.851845519018694,0.947061836870214,0.712514587880806,0.884689187132187
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Unclassified,root depth,0.139580748127742,0.505160450626355,0.137868002695491,0.496651168858036
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Amaricoccus,root depth,0.610729358974348,0.828020433352829,0.570035839511643,0.799709732208929
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus,root depth,0.300259405896016,0.617903077734346,0.295152496744036,0.587481583404612
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Pseudorhodobacter,root depth,0.602797061774339,0.835970088562427,0.644824554603609,0.849222216474091
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Unclassified,root depth,0.0943878050585839,0.456176470835462,0.394916962992352,0.70719798564546
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Unclassified;D_5__Unclassified,root depth,0.500191335456709,0.753869553467512,0.488806495779955,0.740780753094909
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12;D_5__Unclassified,root depth,0.51954550679813,0.773447111597237,0.499538016482913,0.75417950821164
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Altererythrobacter,root depth,0.512006795813194,0.761178020352479,0.475102079043705,0.728332732947669
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium,root depth,0.211291300065508,0.582920099884636,0.116766335882563,0.470457349284204
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium,root depth,0.643488472628752,0.846655396605167,0.612810630482747,0.82754467279235
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas,root depth,0.608304633191563,0.848600563181016,0.728589889512595,0.8972405572017
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingopyxis,root depth,0.324623215013963,0.628038984036747,0.282612302542454,0.578987480827127
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Unclassified,root depth,0.0239535856359536,0.317138497308039,0.0477343245862643,0.300305613225475
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Tistrellales;D_4__Geminicoccaceae;D_5__Candidatus Alysiosphaera,root depth,0.411170103961814,0.689458831387054,0.382930696852501,0.656271367649596
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.217253178980186,0.572464689727506,0.264914443667856,0.58069278440958
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Bacteriovorax,root depth,0.52186726342079,0.796122716218347,0.608250640006823,0.832102831571238
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter,root depth,0.707169691595814,0.8793044603915,0.626328979950847,0.834485687243157
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio,root depth,0.620683485801289,0.848953095308216,0.35989471676529,0.676721114526764
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade,root depth,0.334773855500836,0.682942683354211,0.334529213848237,0.668942824372338
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__Unclassified,root depth,0.677111852539699,0.865121155770509,0.570118718803312,0.803465885746437
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__Geobacteraceae;D_5__Geobacter,root depth,0.485520178842751,0.749859344538855,0.462756439432158,0.729523525901141
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__bacteriap25;D_5__Unclassified,root depth,0.0861407042273815,0.423207561693837,0.147691227395198,0.445419467054948
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41;D_5__Unclassified,root depth,0.128875918677348,0.499169021661868,0.0357051684151925,0.281747684644015
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Haliangiaceae;D_5__Haliangium,root depth,0.121827406435727,0.495779764556913,0.207894409269246,0.567810329305492
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae;D_5__Nannocystis,root depth,0.860738134628496,0.948526731339198,0.704384850792728,0.882914424323831
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;D_5__Unclassified,root depth,0.705139225070428,0.894106609658848,0.881152924411137,0.956115248460357
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Phaselicystidaceae;D_5__Phaselicystis,root depth,0.0177303003287664,0.295822165525901,0.0388550929317878,0.281893735654154
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Aetherobacter,root depth,0.33316686191803,0.680977457152451,0.57645752650859,0.812743407623279
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Pajaroellobacter,root depth,0.495248152624521,0.757087743452352,0.457891893997741,0.724917080782316
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Sorangium,root depth,0.265762811044879,0.592997485406328,0.241712675325882,0.546649622893914
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Unclassified,root depth,0.518573784715964,0.772657553792219,0.494100298407619,0.748420886542426
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__Sandaracinus,root depth,0.489915909866961,0.744693045002416,0.47048072080547,0.721991129031645
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__Unclassified,root depth,0.210890914291224,0.583205085615103,0.170543257238851,0.534698029979732
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Unclassified;D_5__Unclassified,root depth,0.598770869372629,0.822523176333535,0.561190609767991,0.796755027184558
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20;D_5__Unclassified,root depth,0.307165138891236,0.660742730321073,0.577852652753696,0.815498682126032
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__Oligoflexus,root depth,0.607976115655547,0.82379213553658,0.590622035224342,0.808448301628417
